,top_category,sub_category,shops
88,electronics-and-accessories,cameras,"['ELEPHANTBATTERY', 'InTePro', 'VintageCamerasVn', 'PaisleyMaizie', 'InstantFilmsUK', 'GoOnDesign', 'FirstHeirloom', 'Qilinlibrary', 'couchguitarstraps', '28PaperClips', 'CutDesign', 'LeatherCameraStraps', 'turtletaylor', 'SimplySweetPhotosCA', 'VintageRecycleBin', 'ShutterSavvy', 'StudioZinger', 'viveo', 'ten8e', 'TheSweetStrap', 'lunaviz', 'NostalgicWarehouse', 'AtelierVintage25', 'UniqueUncovered', 'LiVeCameraStraps', 'bestLuba', 'KarenAmesPhotography', 'RetrospektShop', 'CabreraLeather', 'flyinshirer', 'BigValleyPhotoArt', 'SuperAtomic', 'LeisuresuedeCameras', 'MagicPhotoProps', 'adivaand3dudesdesign', 'FStopCameras', 'Sqinno', 'DejaVoodooClassic', 'RalphaRecycled', 'PolaWalk', 'janinekingdesigns', 'FilmFanaticCameras']"
89,electronics-and-accessories,computers-and-peripherals,"['RealDesignRocks', 'littlehawthorne', 'HelloDelicious', 'EWARTWOODS', 'Laa766', 'fieldtrip', 'Zapoart', 'TooMcCoolForYou', 'infigohome', 'ChicMonogram', 'PersonalizedPancake', 'CompanyTwentySix', 'Glamourmama', 'Wacodis', 'Shaileyann', 'VikitoGifts', 'JoyfulMoose', 'FixateDesigns', 'FindFun', 'ZaNaDesignEtsy', 'ArtPressStudio', 'Casehype', 'KieSArt', 'SnappysBoutique', 'CloverPowers', 'PepsiCarola', 'ArtsyWallsAndMore', 'TynemouthSoftware', 'SimplySereneShop', 'Pinkyey', 'courtneyoquist', 'LoveEmmaDesign', 'SOUTHERNMADETN', 'lavishexpressions', 'MlleJuliePapeterie', 'PinkPiggyStudio', 'PcProfessional', 'FriendlyIpadStand', 'MousePadCenter', 'sofidecal', 'theC4Labs', 'Fynsya']"
90,electronics-and-accessories,video-games,"['luckyitems4you', 'GameScape', 'GameBoyFanBoy', 'TheCartridgeArcade', 'DigitalBytesUS', 'thnikk', 'AfterMidnightps', 'TopFindsCo', 'Globator', 'Decalxtreme', 'RaysBain', 'RetroGameXtreme', 'L2Boutique', 'Jcach3DPrinting', 'TSSTheScoreStore', 'ultrabright', 'FangameDepot', 'WorkshopMatt', 'EstalinaDesigns', '8BitMemory', 'ComicControllers', 'KeroShopMX', 'VGPerlers', '8BitAestheticsCom', '19customs', 'ProfessorCaTPardus', 'GamesNDecals', 'vinylinfusion', 'NekoNinjaStore', 'RetroToysAndMore', 'MadeMaker', 'PaisleyMouseHandmade', 'WarriorGameCrafts', 'ZanzibarLand', 'IgnisFatuusBooks', 'RetroReproGames', 'LadyDustBunny', 'PrintedInnovations', 'PunkerGameMods', 'SzabosArcades', 'GeekInventory', 'legendofgamers']"
91,electronics-and-accessories,audio,"['MoonCityGoods', 'KRSabers', 'lazerdesigns', 'ketchupize', 'RetrovilleLoveRetro', 'ampoids', 'OstrichandPeacock', 'SamsRetroRadios', 'AmalgamationCapital', 'junkbay', 'Wheresaintsgo', 'Habitables', 'GimmeShelterBoutique', 'TheRustyTortoise', 'VintageJunkGypsyShop', 'SculptureAcoustics', 'oscarsaudio', 'SkullsIndustrial', 'RockwoodShop', 'Traincasesandmore', 'judygovintage', 'ArtifexWoodcraft', 'EndicottVintage', 'TheVintagePawnShop', 'feldy2', 'TefersTreasures', 'mfspdesigns', 'TangerineFig', 'RebornRadios', 'VintageAntiqueDesign', 'ShopWUDN', 'TheropodMetalWorks', 'OldSchoolSound', 'GoslingAudio', 'CPCustomWoodworking', 'TAZstudio', 'LisaraeDesigns', 'MagnoSpeakers', 'OhanaWorkshop', 'THR33DPrintShop', 'AlbrightIllustration', 'Deco2Go']"
92,electronics-and-accessories,docking-and-stands,"['GretaOtoDesign', 'Bovenwerk', 'SinitinaWorkshop', 'MirandaMorganDesign', 'PalmettoWoodShopLLC', 'Wudzeedotcom', 'URARTDESIGN', 'BeckysCraftShack', 'andrewsreclaimed', 'DandJLollipopStands', 'EngraveCraze', 'JoyfulMoose', 'ChicMonogram', 'iSkelterProducts', 'Newliverpoolwoodshop', 'ZPlanFab', 'ARKaufmanWoodworks', 'TsingDesign', 'Goozeberryhill', 'JigsawFurnishings', 'dtchss', 'TheSaltyFoxCo', 'BatelierHandicraft', 'TreeSky', 'OlaDiClock', 'RoarTimberworks', 'fliprTEK', 'NixieDream', 'DesignWoodenGadget', 'ThreeBirdsCrafts', 'MESublimeDesign', 'MilWorks', 'Singulierlampandcab', 'donebetter', 'folklorefurniture', 'TurtleRiverWoodcraft', 'HenrySalisbury', 'pieceofshards', 'klwilmes', 'StandStand', 'gregolino', 'BespokeEngravables']"
93,electronics-and-accessories,gadgets,"['WindCustoms', 'SosaBasics', 'AyeletShachar', '3Dbitz', 'TheCaveAlton', 'IstanbulLeatherShop', 'Piecesofgame', 'DarkForceSabers', 'ArtDepot2015', 'MyMyCool4Cats', 'KineticGifts', 'MagenKening', '12DegreesWest', 'machinerealm', u'\xa0', 'DianaGalvezPhotog', 'ULEKstore', 'Valvecap', 'PencilMate', 'NixieClocksAndMore', 'Agathecase', 'USB2U', 'TheBlankRecordStore', 'BOPIndustries', 'TECOART', 'DobraHaus', 'thecaptainsvintage', 'KPMachining', 'Saberforge', 'MidMod', 'Dblduece', 'KBsCollectibles', 'JerseyMisc', 'ForestMeetsSea', 'citybythebaycustom', '3DPrintingHawaii', 'CustomSign4U', 'CruiserGlow', 'RocketSquawk', 'ourPastourFuture', 'R4VEcustom', 'iWintage']"
94,electronics-and-accessories,parts-and-electrical,"['WoodTribeStudio', 'OfSmallThings', 'LeedsRadio', 'RadioTec', 'TwstedGlow', 'switchmate', 'LCIelectronics', 'spencers0', 'WardhaughsOfHexham', 'CuriosityShopper', 'AmericanSteampunkCo', 'warnaacorner', 'EMFSafetyShop', 'StarScenes', 'Barefootpeddler', 'circaC20', 'TheRecycledGreenRose', 'LARetroDesign', 'LynnxChevelle', 'LovePhoebe25', 'VictoryRush', 'FLOconcrete', 'LiveOakSalvaging', 'RetroMama65', 'HighwayHitchinPost', 'AdAstraTreasures', '3DPrintShopUS', 'Maryzcreative', 'JustRstuff', 'Gernewieder', 'ClassicCameraMore', 'vintagehillbillies', 'USSR70s', 'NaturesJoin', 'CableProtector', 'ChockaBlock', 'VintageTreasuresArt', 'MAXINCAUSTRALIA', 'TallinnVintage', 'MooBooHome', 'IndustrialReworks', 'MyBootSale']"
95,electronics-and-accessories,telephones-and-handsets,"['ourPastourFuture', 'RubysVintageHome', 'NeutralNellies', 'AVintageThingKC', 'myrosehillcottage', 'retrowarehouse', 'PhonesNThings', 'RustyRelics1967', 'CreekLifeTreasures', 'Thebagshelf', 'LUCKYHOMEFINDS', 'nostalgishop', 'TheGoldGator', 'KTsAttic', 'oldschoolvibes', 'LeChatNouveau', 'bestvintagehighlands', 'AlebrijeShop', 'dutchdetails', 'GingerDewDrops', 'VintageYU', 'EndicottVintage', 'retroricks', 'PenroseLaneVintage', 'CuriosityShopper', 'grannysjewels', 'theoldrooster', 'janescollectables', 'OldAntiqueFrance', 'ReCreative85', 'PrimaTreasures', 'CasesMugsAndMore', 'VirgoAgogo', 'Grannysbox', 'LesPtitesPepeesDeco', 'Pucciopo', 'myseventiesstore', 'WhiskeysWhims', 'Maskcrow', 'CrunchHardtack', 'lahaine', 'VuDuLarge']"
96,electronics-and-accessories,cables-and-cords,"['jewelryleather', 'AwesomeWomen', 'Exsect', 'CutDesign', 'W8not', 'DiGeordie', 'ABOVETHEFRAYCO', 'MrsUkrop', 'DonovanLeather', 'KaitPerrelleCrafts', 'PechaLeather', 'piprobins', 'RecnepsDesign', 'ENJOYyourway', 'DivinaDenuevo', 'OleksynPrannyk', 'KindaLovely', 'ImpactAudioCables', 'AOBusinessentials', 'IglooStudioInc', 'feltapp', 'TopHome', 'INSIDEgift', 'Dreamlightforyou', 'MananaBooks', 'UniqueHighFidelity', 'LkWhatTheCatDraggedN', 'Macgeek13', 'woodpaperscissorsuk', 'HarLex', 'GrumpyCrumpet', 'GopherHandmade', 'Sewmuchfunstuff', 'HarberLondon', 'KarenLangeDesigns', 'Onequeen', 'SewitGirl', 'CuoroLeather', 'OFYL', 'solidmfgco', 'BeyondThePeachTree', '595strapco']"
97,electronics-and-accessories,tv-and-projection,"['KarensChicNShabby', 'OutdoorTVCovers', 'vintageatmosphere', 'QuickSilverArts504', 'Kofabel', 'lloydstreasures', 'OldAntiqueFrance', 'VivaVivaVintage', 'Granfalloons', 'carpebellus', 'SunflowerWinds', 'OneStopOddShop', 'vintagebylisa', 'foundhere', 'uniquecraftsnvintage', 'PBTimelessTreasures', 'MaggiesCellar', 'Antiqueologae', 'RaidersoftheLastEra', 'SergfroShop', 'mauryscollectibles', 'UncleJedsEstate', 'funkyflamingoau', 'WoodWell', 'GimmeShelterBoutique', 'AuntieAsAttic', '3dPrintsByMarcus', 'Elsu76', 'ThriftDepot', 'YellowDuckLane', 'TheCuriousCaseShop', 'RetroVisionUK', 'LaLanterne', 'realsimpledeals', 'SansPoussieres', 'VintageshopSerbia', 'WaltThriftyWorld', 'EllBellArt2Antiques', 'ironboundvintage', 'DiademVintageVisuals', 'WilliamChas', 'WonderWallgardens']"
98,electronics-and-accessories,batteries-and-charging,"['PokemonGoItems', 'lazerdesigns', 'MultiTechCreations', 'ThomasABradshaw', 'FooFooFancy', 'RoysterBot', 'Techtronics', 'elfalken', 'joeshop12', 'auntiemims', 'citybythebaycustom', 'Cakeisnotalie', 'cmoneysal04', 'SplashofIsleofPalms', 'Moderno5', '924creative', 'PylonChargers', 'ProperR', 'SteampunkGearWorks', 'CipherPrinting', 'HummingbirdCustoms', 'SparkleYNot', 'vmast3r', 'SquibyProps', 'CustomAcessoryStore', 'OrganizedWoodDesign', 'TechInsiderDeals', 'DaVinciDesigns2015', 'CricutCreating', 'Madysonscreations74', 'AiCandyCustoms', 'DecadeElectronics', 'keesfromHolland', 'artbymandymeow', 'blabdesign', 'BenSpearMakesSwords', 'MerryMeDesign', 'DEmodernantiques', 'QipowerStore', 'LMRstore', 'QualityOverCurrency', 'RideShareMegaStore']"
99,electronics-and-accessories,diy-kits,"['SilhouetteFiles', 'HelloYouDesignStudio', 'ClipArtSupplyHouse', 'DigitalEffectSVG', 'SpierceTech', 'BYOGuitar', 'Littlepictureco', 'DarkForceSabers', 'LEDBikeKits', 'QikDesiigner', 'SmallPartsOrganizer', 'SeattlePsych', '4LLBDesigns', 'KreationsByKrysla', 'x3DSpacex', 'CutCuttingFiles', 'OhSoCraftyByJennie', 'NinjaTunes2001', '3DorDie', 'ElectronicPassion', 'DigTemplateCreations', 'MarkerDesignCrafts', 'LaurenSchroerDesign', 'Azerothgrocerystore', 'AnalogOrdnance', 'retrobun', 'MikesETSYPlace', 'RUSOTECH', 'TheDesignerGirls', 'AromaTreats', 'Lasermad', 'DIYGlamCordKits', 'SteamArmy', 'DownloadDen', 'RetrotrashclothingGB', 'VintageWire', 'WebDesignStudio', 'JHdigistop', 'EsellerTools', 'machinerealm', 'SweetHartMonograms', 'SweetsnPearls']"
100,electronics-and-accessories,maker-supplies,"['SilhouetteFiles', 'x3DSpacex', 'LostElements', 'Homantra', 'IcyCouture', 'RevolutionMediaGroup', 'LiquidPlasmaFeeding', 'creationsbypeter', 'inkminta', 'tecnoart21', 'stichedsewsweetly', 'amaproducts', 'SaberBay', 'WholesaleScrapbook', 'FusedMatter', '23bestFORyou', 'Mahoganut', 'PinkWitchery', 'OldVintageTreasures2', 'TresorsdAlsace', 'OceansWorkshop', 'TinkerMake', 'MyOrangeKat', 'HereAndYounder', 'VintageAudioPlus', 'Pickersistersyorktwn', 'BandGTreasures', 'TwistedteesShop', 'switchmate', 'MBTechShop', 'Digital2Cre8', 'acm78replicas', 'naundrup', 'AffareFattoKr', 'GemaLabs', '3dPrintsByMarcus', 'uhlalalebrocantage', 'STEAMWorksCreations', 'GHandGems', 'TexasTangledThreads', 'nicksprints85', 'EMFSafetyShop']"
101,toys-and-games,toys,"['TheLilyBirdBoutique', 'InvestmentCollection', 'AtelierSaintCerf', 'FloralBlossom', 'PageBrookMarket', 'mabgraves', 'MilkyWood', 'GreenWoodLT', 'romARToy', 'partiesandfun', 'TheLittleQueenBee', 'CapedMommy', 'PetiteandPosh', 'twolittlepumpkins2', 'MaidenLaneBoutique', 'MysticCoveMermaid', 'plushworkshop', 'funky3Dfaces', 'PrincessDanikaDesign', 'GurliglamWholesale', 'BubblesAndBongo', 'ShasStunningDesigns', 'FlitterbeeCrafts', 'OurDollFashions', 'SweetEmbraces', 'RaDzaeDezynes', 'TaylorMadeTurnings', 'Fuzziggles', 'Happy2sisters', 'KuggaKIDS', 'FairyHouse', 'LESNE', 'Snugglebugaboo', 'FriendlyToys', 'LuLuBugaroo', 'VictoriaChartCo', '3PrincessesStore', '1QueenofFaces', 'PumpkinsPlaythings', 'LittleCosmeticsShop', 'BeanWorksCrochet', 'SugarShacksTeepee']"
102,toys-and-games,games-and-puzzles,"['JandPWoodProducts', 'luckyitems4you', 'SouthernGraceeHome', 'WoodenTreasuresUK', 'LastPieceOfThePuzzle', 'GreenWoodLT', 'GameBoyFanBoy', 'TimeVoid', '3DCreationsPR', 'gringoscustoms', 'NatureCarthage', 'whysoever', 'GameScape', 'ElephantCraftsShop', 'BoardGamesFactory', 'TheCartridgeArcade', 'GamerGeek493', 'CreateJigsawPuzzle', 'InfiniteEvolutions', 'inbalcarmistudio', 'BingoShop4u', 'NorthernCrescentIron', 'DigitalBytesUS', 'thnikk', 'SaratogaPixie', 'AfterMidnightps', 'LooseChipsWoodWork', 'woodproductsetc', 'RetroJessica', 'TheFireflyWorkshop', 'Cooperwoodworksplus', 'SindysCraftsnThings', 'stuffbyjeff', 'puzzlepeople', 'JenMadeThatHat', 'Globator', 'SJAWoodesign', 'WillowValleyVintage', 'Japanesepuzzlebox', 'ThatWoodWorkByVon', 'MemoriesMadeCustom', 'DungeoneeringSupply']"
103,toys-and-games,sports-and-outdoor-games,"['ColorBikeLights', 'Funtrades', 'PotteryPeddlers', 'BeDazzledByMichelle', 'AmericanStationery', 'CornHoleBagsBoutique', 'BaseballGenderReveal', 'Bradscornholebags', 'JacksAndJills', 'GenderRevealBaseball', 'TailorSpot', 'ElectricLifeStylz', 'VestenWoodworks', 'CBCornhole', 'AllAmericanTailgate', 'PersonalizedMoments1', 'RoughhouseSalvage', 'MyBaits', 'NTHWoodworks', 'lots2ofr2', 'BagTagsbyJym', 'EarthSkyAndYou', 'SpeedyAwards', 'CrazyCornholeCompany', 'Bgenius15', 'KristinHenchel', 'geocachesforsale', 'TheLakesideWoodshop', 'TexanRusticElements', 'ShopCornhole', 'WGCornhole', 'DeLaDesign', 'LastingImpressions14', 'HoopHeads', 'beverlysbutterflys', 'ProDraftKits', 'ShabbyScrapDesigns', 'WheelTreads', 'toastedfowl', 'ColoradoJoes', 'SpoonTrackerLures', 'WoodRushSigns']"
104,art-and-collectibles,prints,"['OjuDesign', 'ArtPrintsVintage', 'ModernHouseArt', 'KidsPartyPrintables', 'JOLINASPRINTS', 'GracieLouPrintables', 'valdas', 'PaperStormPrints', 'DreamBigPrintables', 'elemenopeedesign', 'PRINTSbyMAdesign', 'ColourMoon', 'AdamsAleArtPrints', 'TennesonJDesigns', 'InfoGreetings', 'LetiPrint', 'VividAtelier', 'aTypeOfInspiration', 'WhiteDoePrints', 'PicturesKit', 'MottosPrint', 'MadameBricolagePrint', 'LuminousPrints', 'owlsroadstudio', 'Woodprintz', 'PRRINT', 'blueelephantprints', 'JamesRiverStudios', 'MondayMoonDesign', 'TwoBrushesDesigns', 'LILAxLOLA', 'Littlecatdraw', 'LovelyPosters', 'thedesignersnursery', 'TheCrownPrints', 'PaperRamma', 'WishfulPrinting', 'POSTERSFORSALE', 'LimitationFree', 'Cutesiness', 'AngelinasArtShop', 'ThestoryoftheFall']"
105,art-and-collectibles,collectibles,"['OceanTokes', 'PraxisStore', 'PPPIShop', 'BuddyRushArt', 'Flamerries', 'truemementosgifts', 'BFrankDesigns', 'ShellPipe', 'tananya', 'MichelineisBadass', 'HumblePrideGlass', 'QueInteresante', 'InnovativeHandmade', 'Grateful50', 'Print3DreamsLTD', 'PROPMOVIEMONEY', 'StagArtwork', 'ThimblesnObjectDart', 'gifthandmade16', 'Colossacosplay', '3Ddreaming', 'SmokerCraftGlass', 'FullMoonGlass', 'DarkLyteCustoms', 'AcceptanceLetters', 'StopTalkingTrashBoat', 'MissIrisCreations', 'ShookIdeas', 'KATSKEYCHAINS', 'PinkElephantPins', 'therpsajik', 'ExpeditionSouvenirs', 'DirtBloks', 'NauticalPlace', 'MelissaMermaidsCove', 'ChurchCampShop', 'DysaniaProps', 'royskaleidoscopes', 'TheMetalFoundry', 'NostalgicSalvage', 'Simplycoolgifts', 'NeptunesRing']"
106,art-and-collectibles,painting,"['AfremovArtStudio', 'KobyFeldmos', 'LDawningScott', 'NataSgallery', 'ModernHouseArt', 'AsiyaBajwa', 'jolinaanthony', 'itarts', 'largeartwork', 'JOLINASPRINTS', 'originalmodernart', 'QiQiGallery', 'RawArtGallery', 'JMJARTSTUDIO', 'JamesRiverStudios', 'ContemporaryArtDaily', 'CreativePaletteKnife', 'ElenasArtStudio', 'HippieHoundUSA', 'AgostinoVeroni', 'CathyHillegas', 'PaintedBlissArt', 'LenaKotliarker', 'Coconuttowers', 'baronvisi', 'SeyStudios', 'elseart', 'BlackCoffeeMorning', 'OsnatFineArt', 'moderntextures', 'artmod', 'ReginaArt', 'LindaMonfort', 'elsestudio', 'AIDACONTEMPORARYART', 'ColorWatercolor', 'Artoosh', 'Artcoast', 'mattsart', 'CamiloMatizPaintings', 'FlorasShop', 'LyonRoad']"
107,art-and-collectibles,photography,"['MattMacLeanPhoto', 'SouthernPlainsPhoto', 'HumboldtStreet', 'SeptemberWren', 'LynnLangmade', 'InfiniteDesigns4u', 'PresetsGalore', 'RStudioDesign', 'lucysnowephotography', 'TheParisPrintShop', 'PixiedropsBackdrops', 'Presetrain', 'LILAxLOLA', 'mylittlepixels', 'ElyseBear', 'PastelPresets', 'ThePrintableStudio', 'texascustomcrafts', 'SolidOakDesigns', 'hazyskiesdesigns', 'LightroomPresetBEART', 'AnimatedPhotography', 'GeorgiannaLane', 'shawnstpeter', 'klgphoto', 'SweetSawyerPhotoCo', 'EyePoetryPhotography', 'TadCoffinArt', 'LupenGrainne', 'SLLPhotography', 'KathyFornal', 'OverlayMania', 'PresetFactory', 'TheTravelMapStore', 'HaywireMedia', 'AcrossTheBoardDesign', 'mollysuedesignco', 'sarahmdorseydesigns', 'HazyTone', 'TraceyCapone', 'GregStayPhotography', 'MrOverlay']"
108,art-and-collectibles,drawing-and-illustration,"['PopDraw', 'TheGraphicsNanny', 'lizkapiloto', 'ScribbleZone', 'KidsPartyPrintables', 'WhitespaceAndDaisy', 'ByDawnNicole', 'McMichaelART', 'TheFantasyEngineer', 'JoelClements', 'tubidu', 'FabledCreative', 'skullgardenshop', 'LivingByVO', 'AmelieLegault', 'AsildaStore', 'FullTimeDoodler', 'NauticalNell', 'WickedlyLovelyArt', 'LuckJudgementGifts', 'AshleyPercival', 'GiftOfMusic', 'Quirkley', 'DottyDictionary', 'ErinElizabethStudio', 'BenGardnersBoat', 'simplekidindustries', 'QuinnieStuff', 'JMHeartForArt', 'BarnyBeeDesigns', 'MathildeCinqMars', 'LuLaRoeDesignUrWorld', 'ManayunkCalligraphy', 'croppinrobin72', 'DumontDesignGraph', 'PaperLlamas', 'NotMuchToSay', 'DirtyLola', 'HistoricalRecord', 'TheFluffinessMarket', 'Marini4Art', 'LittleKitDesign']"
109,art-and-collectibles,dolls-and-miniatures,"['DollArtbyJulie', 'AVioletAccord', 'tinypinc', 'ryancustompops', 'EverydayMiniatures', 'LDelaney', 'DollsDarya', 'MagicalFairies', 'teresab123', 'Looksorealreborns', 'TinyDwelling', 'FleursGifts', 'ENDEceramics', 'DreamingofFaerie', 'simplysweetbundles', 'HandmadeByNovember', 'NauticalBeachDecor', 'petitesbowtique', 'StudioXIIIModels', 'SuAmi', 'LittlePrinceCharlie', 'ElisaShine', 'GlobalMiniatures', 'FairyTreeMiniatures', 'PinkyDinkyDesigns', 'scarletsbones', 'jrhooper', 'LANARTnet', 'MLToriginals', 'TheLittleHedgerow', 'NothinButWood', 'HiddenWorlds', 'ALavenderDilly', 'EmmyNHiros', 'SophyMolly', 'ginko305', 'CandyTheArtist', 'GigisMinis', 'UnitedMachining', 'EverAfterMiniatures', 'PhillipNuveen', 'EclecticJ']"
110,art-and-collectibles,sculpture,"['CraftedHearts1166', 'HangerDesignCenter', 'fttdesign', 'Climbergoods', 'Elysianthings', 'SteelWonders', 'PeriwinkleNuthatch', '6123D', 'InnovativeStoneArt', 'AllThingsGeekChic', 'DancingHarePottery', 'phantomas2011', 'Nimblewillbill', 'FantasyWireKits', 'ArtGlamourSligo', 'ShotSkiShop', 'moderntextures', 'KintsugiGifts', 'martsart', 'ItemsBox', 'springhillstudio', 'viciousnoodles', 'WoodSimplyMade', 'brandMOJOinteriors', 'DSKielMetalWorks', 'ArtAkimbo', 'Baskauta27', 'AlainsBlacksmithShop', 'TheJirehBowl', 'JodysRandomness', 'HighNoonCreations', 'ItalianArtShop', 'OakbeckForge', 'USAVECO', 'Cryptocurium', 'OnlyTrees', 'CastShadows', 'StudioLindy', 'Joanovarts', 'sabiesabi', 'WhiteFauxTaxidermy', 'JakobWSculpture']"
111,art-and-collectibles,mixed-media-and-collage,"['Meiorigami', 'ivegotahammer', 'Pollydraws', 'VinylVocab', 'lizkapiloto', 'konsignments', 'DistantRealms', 'vintagemystic', 'LiteratureLodge', 'Gourdacopia', 'SheridanWoods', 'CutMaps', 'rizzosgoods', 'FarmHouseOutlet', 'BasketfulOfGrace', 'modernretrograde', 'MadameBricolagePrint', 'TwoNerdsGeekyCrafts', 'Elysianthings', 'LittleSproutPaperie', 'CrestField', 'lauraprillabstract', 'hereabookthereabook', 'SummerSnow0123', 'SellingThings789', 'InkoftheSoul', 'BookArt88', 'TheRagNBoneEmporium', 'ARTDECADENCE', 'HelloUwall', 'FiftyTwoReasonsWhy', 'royskaleidoscopes', 'heartfeltByRobin', 'HazelMaeDesigns', 'PaperCottagePrinties', '2of2', 'EmilyBDesigns', 'moderntextures', 'PressedFlowersGarden', 'PlumTreeGraphics', 'TheArtofBroadway', 'DCAArtDesign']"
112,art-and-collectibles,fiber-arts,"['embroiderydesignsavi', 'cactusandbones', 'TamarNahirYanai', 'JoyousEmbroidery', 'ElloThere', 'mislanascreativas', 'dlf724', 'DigitalEmbroidery', 'ClairsWeirdCrafts', 'MangoAndMore', 'MEmbroideryGeek', 'RehabbedHandmadeShop', 'ButtermilkDesignCo', 'Diartimagestitch', 'TrendyTigerDesigns', 'TeddyandWool', 'MyFrenchTreasuries', 'HeartOfAlmanor', 'LuckJudgementGifts', 'PineTreeEmbroidery', 'TheItch2Stitch', 'TRISHBURREMBROIDERY', 'GladOArt', 'Cloud9Embroidery', 'MugsAndStitches', 'amysvintagedecorium', 'KnottyKnottyMacrame', 'BreezebotPunch', 'GeckoRouge', 'LovelyMesses', 'Foxvirtue', 'MaryanneMoodie', 'VillageBunting', 'MoonriseWhims', 'kmichel', 'macrameforest', 'WilkesMonograms', 'MimimishHandmade', 'DisorderlyThreads', 'darialvovsky', 'HollyMuellerHome', 'pumpkinmoonprims']"
113,art-and-collectibles,clip-art,"['DDbyRhondaLynn', 'JessicaSawyerDesign', 'MoonMinted', 'SVGSalon', 'HuckleberryHearts', 'MyLittleMonkeysGifts', 'Prettygrafikdesign', 'SonyaDeHartDesign', 'pointandpoem', 'KennaSatoDesigns', 'OctopusDigitalStore', 'SVGDigitalDesigns', 'KimlaDesigns', 'OctopusArtis', 'CleanCutCreative', 'ClipArtopia', 'pixelpaperprints', 'CreateTheCut', 'MagicPaperShop', 'ReDesignex', 'tinkerncodigital', 'BlackCatsSVG', 'OriginsDigitalCurio', 'Cutesiness', 'PremiumClipart', 'elasticcolor', 'DesignSnap', 'SVGCutStudio', 'SVGFileDesigns', 'AMBillustrations', 'Pogoclips', 'TusCuchituras', 'ATArtDigital', 'WhilstDigitalStash', 'froufroucraft', 'LookLookPrettyPaper', 'IstarArt', 'PrintShapes', 'easyhappyparty', 'MagicPaperStore', 'PixieDustsvg', 'WatercolorCliparts']"
114,art-and-collectibles,glass-art,"['scripturegifts', 'VroshhGlass', 'CandleJarsByEmily', 'hankbarnes1234', 'BourgeoisGlass', 'LinksStainedGlass', 'BerlinGlass', 'SmartAshHolders', 'ReadyGlass', 'FUZZHEADGLASS', 'BoGlass', 'CreativeSpiritGlass', 'ApolloGlassworks', 'LuciteTreasures', 'FalsHandmades', 'LilliHeartDesigns', 'PeavyPieces', 'Winterwish', 'BohemianGlassArt', 'WylloWytch', 'SGHovel', 'ZuniMountainArtGlass', 'ByKandJ', 'BarbarasStainedGlass', 'OnReflectionScopes', 'TheGlassShire', 'TaintedFireKeeper', 'LaBrecqueGlassworks', 'BigKnoll', 'GoodGriefGlass', 'ArtGlassStudioWpg', 'Novaglassworks', 'SavvySamsHomemades', 'RayMifsud', 'miniatureglass', 'BelloGlass', 'ATouchofGlassIdaho', 'PrettyPipesShoppe', 'stainedglassfusion', 'BRGlassWorks', 'LOGlass', 'ASmallProduction']"
115,art-and-collectibles,fine-art-ceramics,"['BaseballGenderReveal', 'IconicFindsChicago', 'NativeHeARTpottery', 'AiiCrafts', 'MicksVintageShop', 'Midcenturydays', 'TatyMiau', 'HeatherGallerArt', 'MyVintageSerendipity', 'KatieAntiques', 'shopfurtschur', 'PlanetSusan', 'Themouseandmedesigns', 'VintageWooDBoutiques', 'SeabreezeCeramics', 'PotterybyJessie', 'ElisabetDiaz', 'Kollektive', 'screentreasures', 'FlexYogaWooster', 'SkyeArt', 'AnythingGoesCeramics', 'jewelsontheroad', 'CandaceMcCollough', 'AndeHamburg', 'TaysClays', 'ShoponSherman', 'DancesWithVases', 'RibbonsandGlass', 'SunflowerRetroKS', 'LaFabbricaDelCuore', 'WilsonAndTeal', 'VerzauberteTon', 'MagdalenkArt', 'rlessabenavidez', 'HPceramics', 'MammothMisc', 'TwoRetroSisters', 'PortlandCupboard', 'redruthcollectables', 'KeySenses', 'CurialVintage']"
116,art-and-collectibles,artist-trading-cards,"['TrillArtCo', 'hopesick', 'LavishEarth', 'HeartAndHands2', 'TrinasCards', 'DonaldPresents', 'DragonWhelpDesigns', 'JohnSilverFineArts', 'CinemaStudio', 'LunaSolare', 'TWinchesterCards', 'WondersWool', 'FeathersandStars', 'BeautifulPrint', 'Middia', 'NBrosStore', 'embroideridesigns', 'TheCharcoalUniverse', 'HarrietsImaginations', 'TheBohemianWild', 'LighanesClayArt', 'MaxyIllustration', 'TheresaSketchbook', 'dahliahousestudios', 'OutdoorsVintageGoods', 'LiamCenter', 'JShinnCreative', 'GeomancyDesigns', 'IzzyandPop', 'ParametricDrawing', 'TheStraySequin', 'DryBonesArts', 'VeselinaArt', 'sycoinc0', 'Coramantic', 'csRetro', 'AlgaNet', 'DodgeStreetEmporium', 'shehadmyheart', 'PaulConnerStudios', 'ARTofMBrookeS', 'ChattyNora']"
